operationDate;transactionDate;accountName;accountNumber;cardName;cardNumber;merchant;amount;currency;status;category;mcc;type;comment;bonusValue;bonusTitle
22.08.2026;23.08.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
22.08.2026;23.08.2026;Текущий счёт ;4,08178E+19;;;"ООО ""АГРОТОРГ""";246.29;RUR;Выполнен;Продукты;5411;Списание;;;
22.08.2026;22.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО БАНК ""ПЭЙДЖИН""";1034.68;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
22.04.2026;22.04.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8523;RUR;Выполнен;Переводы;;Списание;;;
22.03.2026;22.03.2026;Текущий счёт ;4,08178E+19;;;Kazan/MAGNIT MM 4732;924.65;RUR;Выполнен;Продукты;5411;Списание;;11;Рубли
21.07.2026;21.07.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
20.08.2026;21.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/RIGLA;179.52;RUR;Выполнен;Аптеки;5912;Списание;;;
20.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;;;SBER PRIME+;399;RUR;Выполнен;Экосистема;;Списание;;;
20.04.2026;20.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";334.19;RUR;Выполнен;Продукты;5411;Списание;;;
20.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;15000;RUR;Выполнен;Наличные;6011;Списание;;;
19.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;;;"АО ""ТАНДЕР""";266.44;RUR;Выполнен;Продукты;5411;Списание;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
19.05.2026;19.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/APTEKA 36.6;1197.55;RUR;Выполнен;Аптеки;5912;Списание;;;
19.03.2026;21.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;559.22;RUR;Выполнен;Продукты;5499;Списание;;;
19.03.2026;21.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MAGNIT MM 1158;582.07;RUR;Выполнен;Продукты;5411;Списание;;;
18.08.2026;20.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";188.03;RUR;Выполнен;Продукты;5411;Списание;;;
18.04.2026;18.04.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
18.04.2026;19.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;WILDBERRIES;2870.26;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
18.03.2026;20.03.2026;Текущий счёт ;4,08178E+19;;;СБЕРПРАЙМ;399;RUR;Выполнен;Экосистема;;Списание;;;
17.05.2026;18.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АГРОТОРГ""";168.69;RUR;Выполнен;Продукты;5411;Списание;;9;Рубли
17.04.2026;17.04.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;5000;RUR;Выполнен;Переводы;;Пополнение;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;2068.11;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
16.07.2026;16.07.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;1500;RUR;Выполнен;Переводы;;Пополнение;;;
16.06.2026;17.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
16.04.2026;16.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MONETKA;526.64;RUR;Выполнен;Продукты;5411;Списание;;;
15.05.2026;18.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;9;Рубли
15.05.2026;15.05.2026;Текущий счёт ;4,08178E+19;;;Детский сад;4502;RUR;Выполнен;Переводы;;Списание;;;
14.08.2026;15.08.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
14.08.2026;17.08.2026;Текущий счёт ;4,08178E+19;;;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
14.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8448;RUR;Выполнен;Переводы;;Списание;;;
13.08.2026;16.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;586.99;RUR;Выполнен;Продукты;5499;Списание;;6;Рубли
13.07.2026;13.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
13.04.2026;13.04.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK HD;399;RUR;Выполнен;Видео;;Списание;;;
12.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;;;KINOPOISK HD;399;RUR;Выполнен;Видео;;Списание;;;
12.05.2026;12.05.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
12.03.2026;13.03.2026;Текущий счёт ;4,08178E+19;;;Kazan/MONETKA;797.15;RUR;Выполнен;Продукты;5411;Списание;;4;Рубли
11.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;118065;RUR;Выполнен;Переводы;;Пополнение;;;
11.06.2026;11.06.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;97961;RUR;Выполнен;Переводы;;Пополнение;;;
11.05.2026;11.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;WILDBERRIES;3068.78;RUR;Выполнен;Маркетплейсы;5300;Списание;;7;Рубли
11.04.2026;13.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";243.03;RUR;Выполнен;Продукты;5411;Списание;;;
11.03.2026;11.03.2026;Текущий счёт ;4,08178E+19;;;YANDEX PLUS KINOPOISK;399;RUR;Выполнен;Видео;;Списание;;;
11.03.2026;11.03.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;118550;RUR;Выполнен;Переводы;;Пополнение;;;
11.03.2026;14.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";226.89;RUR;Выполнен;Продукты;5411;Списание;;15;Рубли
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;100451;RUR;Выполнен;Переводы;;Пополнение;;;
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;10000;RUR;Выполнен;Наличные;6011;Списание;;;
10.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;123586;RUR;Выполнен;Переводы;;Пополнение;;;
10.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Снятие наличных ATM;15000;RUR;Выполнен;Наличные;6011;Списание;;;
09.08.2026;12.08.2026;Текущий счёт ;4,08178E+19;;;Kazan/KOFEMANIA;551.6;RUR;Выполнен;Кафе;5812;Списание;;;
09.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;Возврат DNS;3919.45;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
09.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;;;ПАО КамАЗ;115681;RUR;Выполнен;Переводы;;Пополнение;;;
09.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;;;OKKO.TV;499;RUR;Выполнен;Видео;;Списание;;;
09.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;151.28;RUR;Выполнен;Продукты;5499;Списание;;;
08.07.2026;09.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/PYATEROCHKA 3274;711.62;RUR;Выполнен;Продукты;5411;Списание;;13;Рубли
08.07.2026;10.07.2026;Текущий счёт ;4,08178E+19;;;Kazan/APTEKA 36.6;428.4;RUR;Выполнен;Аптеки;5912;Списание;;;
08.04.2026;08.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";430.57;RUR;Выполнен;Продукты;5411;Списание;;5;Рубли
08.04.2026;11.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;OZON;3389.52;RUR;Выполнен;Маркетплейсы;5300;Списание;;12;Рубли
08.03.2026;10.03.2026;Текущий счёт ;4,08178E+19;;;OKKO PREMIUM;499;RUR;Выполнен;Видео;;Списание;;;
07.05.2026;07.05.2026;Текущий счёт ;4,08178E+19;;;OKKO PREMIUM;499;RUR;Выполнен;Видео;;Списание;;;
07.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""ТАНДЕР""";485.98;RUR;Выполнен;Продукты;5411;Списание;;14;Рубли
07.05.2026;07.05.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/KRASNOE BELOE;432.71;RUR;Выполнен;Продукты;5499;Списание;;;
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MONETKA;176.95;RUR;Выполнен;Продукты;5411;Списание;;;
05.07.2026;07.07.2026;Текущий счёт ;4,08178E+19;;;Возврат DNS;4658.69;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
05.04.2026;08.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
04.08.2026;04.08.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
04.06.2026;04.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""АЛЬФА-М""";285.11;RUR;Выполнен;Продукты;5411;Списание;;9;Рубли
03.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8594;RUR;Выполнен;Переводы;;Списание;;;
03.04.2026;03.04.2026;Текущий счёт ;4,08178E+19;;;Детский сад;4523;RUR;Выполнен;Переводы;;Списание;;;
02.07.2026;02.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/TRANSPORT TPP;42.18;RUR;Выполнен;Транспорт;4131;Списание;;7;Рубли
02.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;;;UCHI;1490;RUR;Выполнен;Образование;;Списание;;;
02.05.2026;04.05.2026;Текущий счёт ;4,08178E+19;;;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";485.96;RUR;Выполнен;Продукты;5411;Списание;;;
02.05.2026;02.05.2026;Текущий счёт ;4,08178E+19;;;Сергей К.;200;RUR;Выполнен;Переводы;;Пополнение;;;
02.03.2026;02.03.2026;Текущий счёт ;4,08178E+19;;;UCHI;1490;RUR;Выполнен;Образование;;Списание;;;
01.09.2026;;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/STOLOVAYA N4 GU;172.05;RUR;В обработке;Фастфуд;5814;Списание;;10;Рубли
01.08.2026;01.08.2026;Текущий счёт ;4,08178E+19;;;UCHI;1490;RUR;Выполнен;Образование;;Списание;;;
01.07.2026;03.07.2026;Текущий счёт ;4,08178E+19;;;ООО УЧИ.РУ;1490;RUR;Выполнен;Образование;;Списание;;;
01.07.2026;01.07.2026;Текущий счёт ;4,08178E+19;;;ЖКХ;8387;RUR;Выполнен;Переводы;;Списание;;;
01.06.2026;02.06.2026;Текущий счёт ;4,08178E+19;;;UCHI.RU;1490;RUR;Выполнен;Образование;;Списание;;;
01.05.2026;03.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Kazan/MAGNIT MM 1158;108.03;RUR;Выполнен;Продукты;5411;Списание;;;
01.04.2026;01.04.2026;Текущий счёт ;4,08178E+19;;;ООО УЧИ.РУ;1490;RUR;Выполнен;Образование;;Списание;;;
