operationDate;transactionDate;accountName;accountNumber;cardName;cardNumber;merchant;amount;currency;status;category;mcc;type;comment;bonusValue;bonusTitle
24.06.2026;25.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
24.06.2026;24.06.2026;Текущий счёт ;4,08178E+19;;;Moscow/SPK EKATERINBUR;42.81;RUR;Выполнен;Транспорт;4111;Списание;;;
23.08.2026;26.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Максим;247.39;RUR;Выполнен;Транспорт;4121;Списание;;;
23.06.2026;23.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Оплата по QR через Сбер;266.23;RUR;Выполнен;Кафе;5812;Списание;;;
23.06.2026;23.06.2026;Текущий счёт ;4,08178E+19;;;Ситимобил;434.08;RUR;Выполнен;Транспорт;4121;Списание;;;
23.03.2026;24.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Максим;455.7;RUR;Выполнен;Транспорт;4121;Списание;;;
22.03.2026;24.03.2026;Текущий счёт ;4,08178E+19;;;Возврат WILDBERRIES;4981.67;RUR;Выполнен;Возвраты;5300;Пополнение;Возврат товара;;
21.06.2026;21.06.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ситимобил;335.47;RUR;Выполнен;Транспорт;4121;Списание;;;
21.05.2026;24.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
21.04.2026;22.04.2026;Текущий счёт ;4,08178E+19;;;"АО ""ТАНДЕР""";167.82;RUR;Выполнен;Продукты;5411;Списание;;1;Рубли
21.03.2026;21.03.2026;Текущий счёт ;4,08178E+19;;;Moscow/DOODOO PIZZA;532.74;RUR;Выполнен;Фастфуд;5814;Списание;;;
20.05.2026;21.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";315.27;RUR;Выполнен;Продукты;5411;Списание;;;
19.08.2026;19.08.2026;Текущий счёт ;4,08178E+19;;;Максим;348.6;RUR;Выполнен;Транспорт;4121;Списание;;9;Рубли
19.07.2026;21.07.2026;Текущий счёт ;4,08178E+19;;;Moscow/DOODOO PIZZA;750.21;RUR;Выполнен;Фастфуд;5814;Списание;;;
19.06.2026;20.06.2026;Текущий счёт ;4,08178E+19;;;Ситимобил;409.89;RUR;Выполнен;Транспорт;4121;Списание;;;
18.08.2026;20.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ситимобил;346.07;RUR;Выполнен;Транспорт;4121;Списание;;;
18.07.2026;18.07.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;200;RUR;Выполнен;Переводы;;Пополнение;;;
17.05.2026;17.05.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/PYATEROCHKA ROSHANO;399.7;RUR;Выполнен;Продукты;5411;Списание;;11;Рубли
16.08.2026;16.08.2026;Текущий счёт ;4,08178E+19;;;ООО Диджитал Номад;131201;RUR;Выполнен;Переводы;;Пополнение;;;
16.07.2026;17.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";412.75;RUR;Выполнен;Продукты;5411;Списание;;;
16.07.2026;19.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО БАНК ""ПЭЙДЖИН""";2766.41;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
16.06.2026;18.06.2026;Текущий счёт ;4,08178E+19;;;Moscow/TRANSPORT TPP;42.58;RUR;Выполнен;Транспорт;4131;Списание;;;
16.06.2026;16.06.2026;Текущий счёт ;4,08178E+19;;;Moscow/SPK EKATERINBUR;43.27;RUR;Выполнен;Транспорт;4111;Списание;;;
16.05.2026;16.05.2026;Текущий счёт ;4,08178E+19;;;ООО Диджитал Номад;118105;RUR;Выполнен;Переводы;;Пополнение;;;
16.04.2026;16.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Uber;765.7;RUR;Выполнен;Транспорт;4121;Списание;;;
15.07.2026;15.07.2026;Текущий счёт ;4,08178E+19;;;ООО Диджитал Номад;136384;RUR;Выполнен;Переводы;;Пополнение;;;
15.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;;;ООО Диджитал Номад;118327;RUR;Выполнен;Переводы;;Пополнение;;;
15.03.2026;15.03.2026;Текущий счёт ;4,08178E+19;;;ООО Диджитал Номад;111917;RUR;Выполнен;Переводы;;Пополнение;;;
14.06.2026;14.06.2026;Текущий счёт ;4,08178E+19;;;ООО Диджитал Номад;115817;RUR;Выполнен;Переводы;;Пополнение;;;
14.04.2026;15.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Яндекс Такси;751.71;RUR;Выполнен;Транспорт;4121;Списание;;13;Рубли
14.03.2026;14.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/MONETKA;487.35;RUR;Выполнен;Продукты;5411;Списание;;;
12.08.2026;12.08.2026;Текущий счёт ;4,08178E+19;;;Юрий Л.;5000;RUR;Выполнен;Переводы;;Пополнение;;;
12.03.2026;13.03.2026;Текущий счёт ;4,08178E+19;;;DUOLINGO PLUS;990;RUR;Выполнен;Образование;;Списание;;;
11.07.2026;11.07.2026;Текущий счёт ;4,08178E+19;;;DUOLINGO PLUS;990;RUR;Выполнен;Образование;;Списание;;;
11.04.2026;11.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Максим;340.85;RUR;Выполнен;Транспорт;4121;Списание;;;
10.08.2026;10.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/STOLOVAYA N4 GU;229.39;RUR;Выполнен;Фастфуд;5814;Списание;;4;Рубли
10.04.2026;13.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/STOLOVAYA N4 GU;434.74;RUR;Выполнен;Фастфуд;5814;Списание;;4;Рубли
10.04.2026;12.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
09.08.2026;11.08.2026;Текущий счёт ;4,08178E+19;;;DUOLINGO PLUS;990;RUR;Выполнен;Образование;;Списание;;;
08.08.2026;09.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО БАНК ""ПЭЙДЖИН""";2129.96;RUR;Выполнен;Маркетплейсы;5300;Списание;;;
08.07.2026;09.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Яндекс Такси;687.87;RUR;Выполнен;Транспорт;4121;Списание;;13;Рубли
08.06.2026;09.06.2026;Текущий счёт ;4,08178E+19;;;DUOLINGO PLUS;990;RUR;Выполнен;Образование;;Списание;;;
08.05.2026;09.05.2026;Текущий счёт ;4,08178E+19;;;DUOLINGO PLUS;990;RUR;Выполнен;Образование;;Списание;;;
08.04.2026;10.04.2026;Текущий счёт ;4,08178E+19;;;DUOLINGO PLUS;990;RUR;Выполнен;Образование;;Списание;;;
08.04.2026;08.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Максим;338.34;RUR;Выполнен;Транспорт;4121;Списание;;5;Рубли
08.03.2026;09.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Оплата по QR через Сбер;313.55;RUR;Выполнен;Кафе;5812;Списание;;;
07.08.2026;07.08.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
07.06.2026;07.06.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
06.08.2026;06.08.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
06.05.2026;06.05.2026;Текущий счёт ;4,08178E+19;;;Moscow/DOODOO PIZZA;473.06;RUR;Выполнен;Фастфуд;5814;Списание;;;
06.04.2026;06.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
06.03.2026;09.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"ООО ""ЭЛЕМЕНТ-ТРЕЙД""";342.17;RUR;Выполнен;Продукты;5411;Списание;;;
05.07.2026;07.07.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
05.07.2026;05.07.2026;Текущий счёт ;4,08178E+19;;;Moscow/SPK EKATERINBUR;42.12;RUR;Выполнен;Транспорт;4111;Списание;;;
05.07.2026;08.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Ситимобил;262.56;RUR;Выполнен;Транспорт;4121;Списание;;11;Рубли
05.06.2026;05.06.2026;Текущий счёт ;4,08178E+19;;;Александр К.;2000;RUR;Выполнен;Переводы;;Пополнение;;;
05.04.2026;07.04.2026;Текущий счёт ;4,08178E+19;;;YANDEX.DISK;399;RUR;Выполнен;Облако;;Списание;;;
04.07.2026;06.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SPK EKATERINBUR;42.97;RUR;Выполнен;Транспорт;4111;Списание;;;
03.07.2026;03.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/PYATEROCHKA KLERIK;750.58;RUR;Выполнен;Продукты;5411;Списание;;;
03.03.2026;05.03.2026;Текущий счёт ;4,08178E+19;;;YANDEX DISK;399;RUR;Выполнен;Облако;;Списание;;;
03.03.2026;05.03.2026;Текущий счёт ;4,08178E+19;;;PRIORITYPASS;990;RUR;Выполнен;Путешествия;;Списание;;;
03.03.2026;05.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/STOLOVAYA N4 GU;285.15;RUR;Выполнен;Фастфуд;5814;Списание;;;
03.03.2026;06.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SPK EKATERINBUR;43.85;RUR;Выполнен;Транспорт;4111;Списание;;9;Рубли
03.03.2026;04.03.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;"АО ""И-СЕТЬ""";42.0;RUR;Выполнен;Транспорт;4131;Списание;;;
02.08.2026;05.08.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SHAWARMA HOUSE;218.37;RUR;Выполнен;Фастфуд;5814;Списание;;;
02.07.2026;04.07.2026;Текущий счёт ;4,08178E+19;;;PRIORITYPASS;990;RUR;Выполнен;Путешествия;;Списание;;;
02.05.2026;04.05.2026;Текущий счёт ;4,08178E+19;;;Максим;371.58;RUR;Выполнен;Транспорт;4121;Списание;;;
02.04.2026;03.04.2026;Текущий счёт ;4,08178E+19;;;PRIORITYPASS;990;RUR;Выполнен;Путешествия;;Списание;;;
02.04.2026;02.04.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/TRANSPORT TPP;43.0;RUR;Выполнен;Транспорт;4131;Списание;;;
01.08.2026;01.08.2026;Текущий счёт ;4,08178E+19;;;PRIORITYPASS;990;RUR;Выполнен;Путешествия;;Списание;;;
01.07.2026;02.07.2026;Текущий счёт ;4,08178E+19;Альфа-карта МИР ;220015******7479;Moscow/SPK EKATERINBUR;43.63;RUR;Выполнен;Транспорт;4111;Списание;;;
01.07.2026;01.07.2026;Текущий счёт ;4,08178E+19;;;Александр К.;200;RUR;Выполнен;Переводы;;Пополнение;;;
01.06.2026;02.06.2026;Текущий счёт ;4,08178E+19;;;PRIORITY PASS;990;RUR;Выполнен;Путешествия;;Списание;;;
01.05.2026;01.05.2026;Текущий счёт ;4,08178E+19;;;PRIORITY PASS;990;RUR;Выполнен;Путешествия;;Списание;;;
01.04.2026;01.04.2026;Текущий счёт ;4,08178E+19;;;Оксана К.;300;RUR;Выполнен;Переводы;;Пополнение;;;
